x1,x2,x3
3636573.68,214657.08,-12.97
3636573.38,214657.57,-13
3636573.18,214657.89,-13.05
3636572.94,214658.3,-13.07
3636572.7,214658.73,-13.08
3636572.4,214659.22,-13.08
3636572.19,214659.56,-13.05
3636571.95,214659.98,-13.01
3636571.72,214660.4,-12.99
3636571.46,214660.89,-12.99
3636571.29,214661.23,-12.97
3636571.08,214661.65,-12.97
3636570.87,214662.1,-12.95
3636570.62,214662.59,-12.91
3636570.47,214662.96,-12.91
3636570.3,214663.41,-12.95
3636570.12,214663.83,-12.99
3636569.92,214664.34,-13
3636569.77,214664.7,-13.03
3636569.6,214665.14,-13.03
3636569.44,214665.58,-12.99
3636569.24,214666.1,-12.99
3636569.1,214666.46,-13
3636568.92,214666.9,-12.99
3636568.74,214667.33,-12.99
3636568.53,214667.83,-13.02
3636568.38,214668.19,-13
3636568.19,214668.61,-12.98
3636568,214669.05,-12.98
3636567.77,214669.59,-12.98
3636567.6,214669.95,-13
3636567.4,214670.4,-12.99
3636567.21,214670.86,-13
3636566.99,214671.4,-13.02
3636566.85,214671.77,-13
3636566.66,214672.25,-12.96
3636566.47,214672.74,-12.97
3636566.26,214673.3,-13.01
3636566.11,214673.72,-13.03
3636565.93,214674.21,-13.01
3636565.75,214674.73,-12.97
3636565.54,214675.33,-12.94
3636565.4,214675.74,-12.92
3636565.22,214676.26,-12.9
3636565.06,214676.8,-12.88
3636564.87,214677.42,-12.87
3636564.73,214677.86,-12.85
3636564.57,214678.41,-12.83
3636564.41,214678.95,-12.81
3636564.22,214679.57,-12.82
3636564.09,214680.03,-12.84
3636563.92,214680.58,-12.86
3636563.76,214681.13,-12.87
3636563.58,214681.81,-12.86
3636563.45,214682.29,-12.85
3636563.3,214682.86,-12.86
3636563.14,214683.43,-12.88
3636562.95,214684.11,-12.88
3636562.82,214684.57,-12.86
3636562.65,214685.16,-12.87
3636562.49,214685.74,-12.91
3636562.29,214686.45,-12.87
3636562.14,214686.95,-12.85
3636561.97,214687.53,-12.84
3636561.8,214688.1,-12.81
3636561.6,214688.8,-12.83
3636561.46,214689.27,-12.86
3636561.28,214689.86,-12.86
3636561.1,214690.44,-12.84
3636560.87,214691.12,-12.83
3636560.72,214691.57,-12.81
3636560.53,214692.15,-12.79
3636560.34,214692.72,-12.79
3636560.12,214693.37,-12.8
3636559.96,214693.83,-12.81
3636559.76,214694.4,-12.83
3636559.57,214694.95,-12.82
3636559.32,214695.61,-12.79
3636559.15,214696.06,-12.79
3636558.95,214696.61,-12.75
3636558.75,214697.16,-12.72
3636558.51,214697.8,-12.73
3636558.34,214698.25,-12.71
3636558.15,214698.79,-12.71
3636557.95,214699.33,-12.73
3636557.69,214699.98,-12.75
3636557.52,214700.4,-12.75
3636557.31,214700.92,-12.74
3636557.1,214701.42,-12.74
3636556.84,214702.02,-12.78
3636556.67,214702.43,-12.81
3636556.46,214702.95,-12.82
3636556.25,214703.46,-12.8
3636556,214704.06,-12.77
3636555.82,214704.47,-12.73
3636555.6,214704.94,-12.72
3636555.38,214705.41,-12.72
3636555.12,214706,-12.73
3636554.94,214706.41,-12.71
3636554.73,214706.9,-12.69
3636554.5,214707.4,-12.66
3636554.23,214707.98,-12.64
3636554.05,214708.39,-12.65
3636553.83,214708.87,-12.66
3636553.61,214709.34,-12.65
3636553.34,214709.91,-12.63
3636553.17,214710.3,-12.61
3636552.94,214710.78,-12.64
3636552.72,214711.26,-12.69
3636552.45,214711.82,-12.7
3636552.27,214712.2,-12.71
3636552.04,214712.68,-12.68
3636551.82,214713.16,-12.64
3636551.56,214713.71,-12.64
3636551.37,214714.1,-12.64
3636551.15,214714.57,-12.62
3636550.91,214715.06,-12.62
3636550.65,214715.63,-12.58
3636550.48,214716.02,-12.56
3636550.26,214716.52,-12.59
3636550.04,214716.99,-12.59
3636549.78,214717.56,-12.59
3636549.6,214717.94,-12.6
3636549.38,214718.43,-12.59
3636549.15,214718.94,-12.57
3636548.9,214719.51,-12.55
3636548.72,214719.9,-12.54
3636548.48,214720.39,-12.52
3636548.27,214720.89,-12.54
3636548.03,214721.46,-12.54
3636547.85,214721.86,-12.55
3636547.63,214722.36,-12.53
3636547.4,214722.88,-12.54
3636547.17,214723.47,-12.57
3636547,214723.88,-12.57
3636546.79,214724.37,-12.55
3636546.58,214724.88,-12.53
3636546.32,214725.48,-12.54
3636546.15,214725.89,-12.56
3636545.95,214726.4,-12.55
3636545.74,214726.91,-12.53
3636545.49,214727.51,-12.54
3636545.33,214727.91,-12.55
3636545.13,214728.41,-12.53
3636544.93,214728.91,-12.47
3636544.69,214729.51,-12.44
3636544.52,214729.91,-12.41
3636544.31,214730.4,-12.39
3636544.11,214730.91,-12.4
3636543.88,214731.49,-12.43
3636543.71,214731.89,-12.44
3636543.51,214732.38,-12.44
3636543.31,214732.87,-12.42
3636543.07,214733.45,-12.42
3636542.89,214733.86,-12.41
3636542.67,214734.34,-12.42
3636542.47,214734.82,-12.45
3636542.23,214735.4,-12.46
3636542.07,214735.8,-12.47
3636541.86,214736.28,-12.49
3636541.64,214736.75,-12.5
3636541.39,214737.31,-12.46
3636541.21,214737.7,-12.44
3636541,214738.19,-12.41
3636540.77,214738.67,-12.39
3636540.65,214738.94,-12.41
3636540.44,214739.39,-12.4
3636540.31,214739.67,-12.37
3636540.18,214739.95,-12.37
3636539.97,214740.42,-12.4
3636539.75,214740.9,-12.44
3636539.49,214741.46,-12.48
3636539.31,214741.85,-12.49
3636539.11,214742.33,-12.5
3636538.9,214742.81,-12.47
3636538.65,214743.37,-12.43
3636538.48,214743.77,-12.4
3636538.27,214744.26,-12.4
3636538.07,214744.76,-12.38
3636537.82,214745.32,-12.36
3636537.64,214745.71,-12.36
3636537.43,214746.18,-12.36
3636537.22,214746.66,-12.37
3636536.98,214747.22,-12.4
3636536.81,214747.61,-12.38
3636536.6,214748.1,-12.37
3636536.4,214748.58,-12.36
3636536.14,214749.12,-12.33
3636535.96,214749.51,-12.33
3636535.75,214749.98,-12.35
3636535.54,214750.45,-12.35
3636535.28,214750.99,-12.35
3636535.1,214751.36,-12.33
3636534.88,214751.83,-12.3
3636534.65,214752.28,-12.3
3636534.37,214752.82,-12.31
3636534.18,214753.19,-12.31
3636533.95,214753.63,-12.31
3636533.73,214754.04,-12.32
3636533.45,214754.56,-12.33
3636533.25,214754.91,-12.34
3636532.99,214755.33,-12.37
3636532.74,214755.75,-12.37
3636532.45,214756.26,-12.34
3636532.24,214756.62,-12.31
3636532.01,214757.03,-12.34
3636531.77,214757.45,-12.37
3636531.47,214757.95,-12.4
3636531.28,214758.31,-12.44
3636531.05,214758.75,-12.41
3636530.81,214759.19,-12.36
3636530.54,214759.72,-12.35
3636530.35,214760.09,-12.36
3636530.12,214760.53,-12.35
3636529.9,214760.98,-12.31
3636529.64,214761.54,-12.29
3636529.47,214761.91,-12.27
3636529.26,214762.4,-12.27
3636529.06,214762.88,-12.28
3636528.82,214763.44,-12.27
3636528.65,214763.84,-12.24
3636528.46,214764.33,-12.21
3636528.28,214764.8,-12.21
3636528.05,214765.37,-12.22
3636527.9,214765.76,-12.2
3636527.72,214766.25,-12.18
3636527.53,214766.74,-12.18
3636527.33,214767.31,-12.17
3636527.19,214767.71,-12.14
3636527,214768.2,-12.12
3636526.82,214768.68,-12.13
3636526.62,214769.26,-12.15
3636526.49,214769.66,-12.17
3636526.3,214770.15,-12.18
3636526.1,214770.65,-12.22
3636525.86,214771.23,-12.27
3636525.7,214771.62,-12.24
3636525.5,214772.1,-12.21
3636525.28,214772.58,-12.24
3636525.02,214773.15,-12.26
3636524.83,214773.55,-12.23
3636524.61,214774.04,-12.24
3636524.39,214774.52,-12.27
3636524.12,214775.09,-12.26
3636523.93,214775.49,-12.24
3636523.71,214775.95,-12.21
3636523.48,214776.43,-12.18
3636523.2,214776.99,-12.19
3636523.01,214777.38,-12.2
3636522.77,214777.86,-12.19
3636522.55,214778.34,-12.18
3636522.28,214778.89,-12.18
3636522.1,214779.28,-12.19
3636521.87,214779.75,-12.15
3636521.63,214780.22,-12.15
3636521.36,214780.79,-12.17
3636521.17,214781.18,-12.18
3636520.94,214781.67,-12.17
3636520.7,214782.15,-12.16
3636520.42,214782.72,-12.15
3636520.22,214783.1,-12.1
3636519.99,214783.57,-12.07
3636519.75,214784.05,-12.05
3636519.48,214784.61,-12.06
3636519.28,214785.01,-12.06
3636519.04,214785.48,-12.06
3636518.8,214785.96,-12.07
3636518.51,214786.52,-12.08
3636518.31,214786.91,-12.06
3636518.06,214787.37,-12.02
3636517.81,214787.84,-12.02
3636517.5,214788.4,-12.03
3636517.28,214788.79,-12.03
3636517.02,214789.24,-12.01
3636516.76,214789.7,-11.98
3636516.46,214790.24,-11.98
3636516.24,214790.61,-11.96
3636515.97,214791.06,-11.93
3636515.7,214791.52,-11.97
3636515.39,214792.05,-12
3636515.17,214792.41,-11.98
3636514.9,214792.85,-11.98
3636514.61,214793.29,-11.95
3636514.3,214793.79,-11.92
3636514.07,214794.15,-11.92
3636513.78,214794.58,-11.92
3636513.48,214795.01,-11.95
3636513.14,214795.5,-11.97
3636512.9,214795.85,-11.95
3636512.6,214796.26,-11.94
3636512.31,214796.67,-11.94
3636511.98,214797.15,-11.91
3636511.74,214797.48,-11.9
3636511.44,214797.88,-11.92
3636511.15,214798.29,-11.93
3636510.81,214798.77,-11.92
3636510.56,214799.11,-11.92
3636510.27,214799.51,-11.92
3636509.98,214799.9,-11.91
3636509.63,214800.37,-11.91
3636509.38,214800.7,-11.9
3636509.08,214801.1,-11.89
3636508.78,214801.49,-11.87
3636508.42,214801.97,-11.91
3636508.18,214802.3,-11.95
3636507.87,214802.71,-11.95
3636507.57,214803.11,-11.93
3636507.22,214803.59,-11.92
3636506.97,214803.92,-11.91
3636506.67,214804.35,-11.91
3636506.38,214804.75,-11.93
3636506.01,214805.25,-11.94
3636505.76,214805.6,-11.92
3636505.45,214806.03,-11.9
3636505.16,214806.46,-11.87
3636504.81,214806.96,-11.83
3636504.56,214807.32,-11.8
3636504.26,214807.78,-11.82
3636503.97,214808.23,-11.84
3636503.62,214808.79,-11.85
3636503.38,214809.18,-11.84
3636503.08,214809.65,-11.83
3636502.81,214810.14,-11.83
3636502.47,214810.72,-11.82
3636502.23,214811.12,-11.81
3636501.95,214811.62,-11.77
3636501.67,214812.13,-11.74
3636501.33,214812.73,-11.75
3636501.09,214813.17,-11.75
3636500.81,214813.68,-11.74
3636500.53,214814.19,-11.76
3636500.19,214814.81,-11.76
3636499.96,214815.22,-11.73
3636499.67,214815.73,-11.71
3636499.39,214816.24,-11.7
3636499.05,214816.85,-11.68
3636498.81,214817.28,-11.67
3636498.53,214817.8,-11.67
3636498.23,214818.32,-11.7
3636497.89,214818.91,-11.74
3636497.65,214819.33,-11.78
3636497.36,214819.84,-11.81
3636497.06,214820.34,-11.78
3636496.71,214820.93,-11.75
3636496.47,214821.34,-11.73
3636496.18,214821.84,-11.72
3636495.9,214822.33,-11.74
3636495.55,214822.93,-11.78
3636495.32,214823.32,-11.76
3636495.03,214823.82,-11.72
3636494.74,214824.31,-11.71
3636494.41,214824.88,-11.67
3636494.18,214825.27,-11.67
3636493.9,214825.74,-11.67
3636493.63,214826.22,-11.66
3636493.47,214826.48,-11.66
3636493.21,214826.94,-11.66
3636493.05,214827.21,-11.68
3636492.9,214827.48,-11.66
3636492.63,214827.94,-11.63
3636492.36,214828.41,-11.64
3636492.04,214828.93,-11.64
3636491.83,214829.29,-11.65
3636491.58,214829.73,-11.64
3636491.32,214830.16,-11.62
3636491.01,214830.66,-11.59
3636490.78,214831.02,-11.62
3636490.54,214831.45,-11.64
3636490.28,214831.87,-11.68
3636489.97,214832.37,-11.65
3636489.76,214832.72,-11.61
3636489.51,214833.14,-11.61
3636489.25,214833.55,-11.62
3636488.95,214834.04,-11.63
3636488.74,214834.39,-11.64
3636488.49,214834.79,-11.67
3636488.25,214835.21,-11.65
3636487.97,214835.7,-11.62
3636487.77,214836.04,-11.58
3636487.53,214836.45,-11.56
3636487.3,214836.86,-11.57
3636487.03,214837.33,-11.61
3636486.86,214837.68,-11.62
3636486.65,214838.12,-11.63
3636486.44,214838.56,-11.62
3636486.2,214839.04,-11.61
3636486.03,214839.39,-11.6
3636485.83,214839.82,-11.58
3636485.65,214840.27,-11.55
3636485.44,214840.81,-11.55
3636485.29,214841.17,-11.56
3636485.11,214841.62,-11.54
3636484.94,214842.08,-11.52
3636484.74,214842.62,-11.51
3636484.61,214842.99,-11.52
3636484.45,214843.46,-11.5
3636484.3,214843.94,-11.47
3636484.11,214844.5,-11.47
3636483.98,214844.9,-11.47
3636483.83,214845.41,-11.47
3636483.68,214845.93,-11.47
3636483.52,214846.5,-11.47
3636483.39,214846.92,-11.47
3636483.24,214847.42,-11.47
3636483.08,214847.94,-11.47
3636482.89,214848.54,-11.5
3636482.75,214848.96,-11.51
3636482.6,214849.49,-11.48
3636482.44,214849.99,-11.43
3636482.23,214850.6,-11.41
3636482.09,214851.01,-11.39
3636481.92,214851.51,-11.37
3636481.75,214852.02,-11.35
3636481.53,214852.64,-11.32
3636481.38,214853.07,-11.36
3636481.19,214853.58,-11.4
3636481.01,214854.1,-11.39
3636480.8,214854.72,-11.37
3636480.65,214855.14,-11.39
3636480.46,214855.66,-11.4
3636480.27,214856.15,-11.4
3636480.05,214856.76,-11.4
3636479.9,214857.17,-11.38
3636479.72,214857.69,-11.37
3636479.54,214858.18,-11.35
3636479.32,214858.77,-11.35
3636479.17,214859.17,-11.34
3636478.99,214859.65,-11.32
3636478.81,214860.15,-11.31
3636478.59,214860.73,-11.32
3636478.43,214861.13,-11.33
3636478.24,214861.6,-11.33
3636478.05,214862.07,-11.31
3636477.82,214862.63,-11.32
3636477.66,214863,-11.32
3636477.46,214863.47,-11.29
3636477.26,214863.93,-11.26
3636477,214864.46,-11.23
3636476.84,214864.82,-11.25
3636476.63,214865.28,-11.22
3636476.42,214865.73,-11.19
3636476.17,214866.27,-11.19
3636475.99,214866.63,-11.19
3636475.77,214867.07,-11.2
3636475.56,214867.5,-11.21
3636475.3,214868.02,-11.22
3636475.12,214868.36,-11.24
3636474.9,214868.78,-11.25
3636474.68,214869.2,-11.26
3636474.42,214869.7,-11.24
3636474.23,214870.04,-11.21
3636473.99,214870.45,-11.17
3636473.76,214870.87,-11.16
3636473.5,214871.36,-11.15
3636473.31,214871.69,-11.18
3636473.07,214872.09,-11.22
3636472.83,214872.5,-11.23
3636472.54,214872.98,-11.26
3636472.36,214873.3,-11.26
3636472.12,214873.71,-11.24
3636471.87,214874.12,-11.21
3636471.58,214874.61,-11.2
3636471.38,214874.95,-11.19
3636471.13,214875.35,-11.19
3636470.88,214875.75,-11.18
3636470.59,214876.23,-11.17
3636470.39,214876.57,-11.17
3636470.14,214876.99,-11.17
3636469.88,214877.41,-11.16
3636469.59,214877.89,-11.16
3636469.38,214878.23,-11.16
3636469.13,214878.64,-11.17
3636468.88,214879.07,-11.17
3636468.59,214879.56,-11.17
3636468.39,214879.91,-11.15
3636468.14,214880.34,-11.13
3636467.89,214880.77,-11.13
3636467.6,214881.28,-11.14
3636467.4,214881.62,-11.15
3636467.16,214882.04,-11.15
3636466.92,214882.46,-11.14
3636466.63,214882.96,-11.1
3636466.44,214883.31,-11.09
3636466.19,214883.74,-11.07
3636465.94,214884.18,-11.07
3636465.65,214884.68,-11.08
3636465.45,214885.02,-11.08
3636465.2,214885.45,-11.08
3636464.94,214885.87,-11.07
3636464.63,214886.36,-11.07
3636464.4,214886.7,-11.08
3636464.13,214887.14,-11.08
3636463.86,214887.57,-11.06
3636463.54,214888.07,-11.05
3636463.32,214888.42,-11.07
3636463.05,214888.84,-11.11
3636462.76,214889.27,-11.12
3636462.44,214889.76,-11.13
3636462.22,214890.11,-11.11
3636461.92,214890.55,-11.1
3636461.64,214890.98,-11.09
3636461.32,214891.49,-11.08
3636461.09,214891.85,-11.07
3636460.81,214892.28,-11.06
3636460.51,214892.74,-11.06
3636460.19,214893.27,-11.07
3636459.96,214893.65,-11.07
3636459.67,214894.1,-11.06
3636459.39,214894.57,-11.06
3636459.07,214895.11,-11.03
3636458.86,214895.49,-10.99
3636458.59,214895.97,-10.98
3636458.32,214896.45,-10.97
3636458.01,214897,-10.95
3636457.79,214897.4,-10.94
3636457.52,214897.89,-10.93
3636457.24,214898.39,-10.93
3636456.92,214898.97,-10.92
3636456.69,214899.37,-10.92
3636456.43,214899.88,-10.93
3636456.16,214900.38,-10.93
3636455.83,214900.98,-10.93
3636455.61,214901.4,-10.92
3636455.32,214901.93,-10.91
3636455.03,214902.45,-10.9
3636454.7,214903.05,-10.91
3636454.47,214903.48,-10.93
3636454.19,214904,-10.91
3636453.9,214904.52,-10.92
3636453.53,214905.14,-10.94
3636453.3,214905.56,-10.96
3636452.99,214906.09,-10.98
3636452.69,214906.62,-10.95
3636452.33,214907.24,-10.93
3636452.08,214907.66,-10.9
3636451.77,214908.19,-10.86
3636451.46,214908.72,-10.83
3636451.11,214909.34,-10.84
3636450.87,214909.79,-10.85
3636450.57,214910.32,-10.81
3636450.28,214910.85,-10.78
3636449.94,214911.46,-10.79
3636449.69,214911.91,-10.79
3636449.39,214912.45,-10.77
3636449.11,214912.99,-10.75
3636448.78,214913.65,-10.73
3636448.54,214914.1,-10.72
3636448.26,214914.64,-10.7
3636447.98,214915.18,-10.68
3636447.64,214915.82,-10.67
3636447.49,214916.13,-10.66
3636447.34,214916.45,-10.67
3636447.18,214916.76,-10.68
3636446.97,214917.19,-10.67
3636446.69,214917.74,-10.63
3636446.38,214918.37,-10.62
3636446.17,214918.82,-10.63
3636445.91,214919.37,-10.62
3636445.63,214919.89,-10.61
3636445.32,214920.52,-10.62
3636445.11,214920.96,-10.62
3636444.84,214921.49,-10.64
3636444.56,214922.02,-10.61
3636444.26,214922.62,-10.58
3636444.04,214923.05,-10.58
3636443.78,214923.55,-10.56
3636443.51,214924.05,-10.52
3636443.2,214924.63,-10.52
3636442.98,214925.03,-10.51
3636442.72,214925.51,-10.53
3636442.45,214926,-10.57
3636442.14,214926.55,-10.6
3636441.91,214926.92,-10.61
3636441.65,214927.37,-10.61
3636441.39,214927.82,-10.6
3636441.08,214928.35,-10.57
3636440.87,214928.72,-10.53
3636440.61,214929.18,-10.52
3636440.34,214929.63,-10.52
3636440.04,214930.17,-10.53
3636439.83,214930.54,-10.52
3636439.58,214930.97,-10.49
3636439.34,214931.4,-10.48
3636439.06,214931.92,-10.49
3636438.87,214932.29,-10.49
3636438.64,214932.73,-10.46
3636438.42,214933.17,-10.45
3636438.15,214933.71,-10.46
3636437.98,214934.06,-10.47
3636437.77,214934.5,-10.46
3636437.55,214934.93,-10.46
3636437.31,214935.44,-10.47
3636437.14,214935.79,-10.51
3636436.93,214936.23,-10.54
3636436.73,214936.66,-10.55
3636436.48,214937.15,-10.54
3636436.32,214937.5,-10.51
3636436.11,214937.94,-10.48
3636435.9,214938.36,-10.46
3636435.64,214938.86,-10.45
3636435.47,214939.2,-10.46
3636435.28,214939.64,-10.45
3636435.08,214940.07,-10.45
3636434.84,214940.59,-10.45
3636434.68,214940.95,-10.45
3636434.49,214941.4,-10.42
3636434.28,214941.85,-10.36
3636434.04,214942.37,-10.31
3636433.87,214942.74,-10.28
3636433.66,214943.22,-10.3
3636433.46,214943.68,-10.34
3636433.22,214944.22,-10.31
3636433.07,214944.59,-10.3
3636432.88,214945.05,-10.32
3636432.68,214945.53,-10.32
3636432.46,214946.09,-10.33
3636432.31,214946.48,-10.28
3636432.12,214946.97,-10.23
3636431.94,214947.44,-10.23
3636431.72,214948,-10.25
3636431.57,214948.4,-10.25
3636431.39,214948.89,-10.25
3636431.21,214949.38,-10.22
3636431,214949.97,-10.17
3636430.85,214950.39,-10.13
3636430.66,214950.9,-10.1
3636430.48,214951.4,-10.11
3636430.26,214951.99,-10.14
3636430.12,214952.4,-10.15
3636429.93,214952.9,-10.13
3636429.75,214953.41,-10.11
3636429.53,214954.02,-10.09
3636429.38,214954.45,-10.08
3636429.19,214954.97,-10.09
3636429,214955.49,-10.12
3636428.78,214956.1,-10.1
3636428.62,214956.52,-10.07
3636428.42,214957.02,-10.08
3636428.22,214957.55,-10.09
3636427.99,214958.17,-10.1
3636427.84,214958.6,-10.11
3636427.66,214959.12,-10.09
3636427.47,214959.65,-10.08
3636427.25,214960.25,-10.03
3636427.1,214960.67,-10.02
3636426.91,214961.19,-10.05
3636426.73,214961.71,-10.03
3636426.52,214962.33,-9.98
3636426.37,214962.77,-9.97
3636426.2,214963.29,-9.98
3636426.02,214963.83,-9.98
3636425.8,214964.44,-9.96
3636425.65,214964.86,-9.92
3636425.47,214965.39,-9.89
3636425.29,214965.9,-9.86
3636425.08,214966.52,-9.86
3636424.93,214966.93,-9.9
3636424.75,214967.44,-9.92
3636424.57,214967.95,-9.9
3636424.35,214968.56,-9.9
3636424.2,214968.97,-9.87
3636424.02,214969.45,-9.83
3636423.82,214969.96,-9.82
3636423.6,214970.53,-9.81
3636423.43,214970.94,-9.81
3636423.23,214971.43,-9.83
3636423.03,214971.91,-9.83
3636422.79,214972.49,-9.84
3636422.63,214972.88,-9.86
3636422.42,214973.36,-9.86
3636422.22,214973.84,-9.86
3636421.97,214974.41,-9.83
3636421.79,214974.8,-9.81
3636421.59,214975.27,-9.8
3636421.38,214975.73,-9.76
3636421.15,214976.29,-9.79
3636420.98,214976.69,-9.8
3636420.78,214977.17,-9.8
3636420.57,214977.66,-9.79
3636420.33,214978.23,-9.77
3636420.17,214978.63,-9.77
3636419.97,214979.11,-9.76
3636419.76,214979.6,-9.72
3636419.52,214980.17,-9.73
3636419.35,214980.58,-9.75
3636419.13,214981.07,-9.73
3636418.92,214981.56,-9.69
3636418.67,214982.15,-9.69
3636418.49,214982.56,-9.69
3636418.27,214983.07,-9.67
3636418.05,214983.54,-9.63
3636417.8,214984.11,-9.62
3636417.62,214984.51,-9.62
3636417.39,214985,-9.66
3636417.17,214985.51,-9.68
3636416.92,214986.09,-9.62
3636416.74,214986.5,-9.58
3636416.51,214986.99,-9.57
3636416.28,214987.48,-9.56
3636416.02,214988.06,-9.55
3636415.83,214988.49,-9.53
3636415.61,214989,-9.54
3636415.37,214989.51,-9.54
3636415.09,214990.11,-9.54
3636414.91,214990.51,-9.54
3636414.68,214991,-9.54
3636414.45,214991.5,-9.53
3636414.18,214992.1,-9.53
3636413.98,214992.51,-9.52
3636413.76,214993.01,-9.51
3636413.53,214993.53,-9.5
3636413.26,214994.13,-9.51
3636413.08,214994.55,-9.51
3636412.85,214995.06,-9.47
3636412.63,214995.58,-9.43
3636412.36,214996.19,-9.42
3636412.18,214996.61,-9.41
3636411.96,214997.13,-9.4
3636411.74,214997.65,-9.39
3636411.48,214998.26,-9.39
3636411.3,214998.68,-9.39
3636411.08,214999.2,-9.37
3636410.85,214999.72,-9.37
3636410.58,215000.32,-9.37
3636410.4,215000.73,-9.37
3636410.16,215001.26,-9.37
3636409.93,215001.77,-9.37
3636409.65,215002.38,-9.38
3636409.46,215002.79,-9.35
3636409.22,215003.29,-9.3
3636408.97,215003.79,-9.3
3636408.69,215004.4,-9.3
3636408.49,215004.81,-9.3
3636408.24,215005.3,-9.31
3636407.99,215005.8,-9.27
3636407.69,215006.38,-9.26
3636407.49,215006.76,-9.29
3636407.24,215007.23,-9.29
3636407.1,215007.51,-9.28
3636406.89,215007.89,-9.23
3636406.7,215008.24,-9.22
3636406.54,215008.53,-9.21
3636406.29,215008.99,-9.21
3636406.02,215009.46,-9.21
3636405.76,215009.93,-9.18
3636405.45,215010.48,-9.15
3636405.23,215010.85,-9.15
3636404.96,215011.31,-9.15
3636404.66,215011.76,-9.14
3636404.33,215012.3,-9.11
3636404.1,215012.68,-9.06
3636403.81,215013.13,-9.06
3636403.52,215013.58,-9.1
3636403.18,215014.1,-9.11
3636402.94,215014.46,-9.09
3636402.65,215014.92,-9.08
3636402.35,215015.36,-9.07
3636401.99,215015.87,-9.06
3636401.73,215016.24,-9.04
3636401.43,215016.67,-9.02
3636401.14,215017.11,-9.02
3636400.79,215017.63,-9.03
3636400.55,215018,-9.03
3636400.25,215018.43,-9.03
3636399.95,215018.88,-9
3636399.6,215019.42,-8.98
3636399.37,215019.78,-8.96
3636399.07,215020.23,-8.95
3636398.78,215020.68,-8.94
3636398.43,215021.22,-8.93
3636398.19,215021.59,-8.91
3636397.91,215022.05,-8.91
3636397.61,215022.54,-8.91
3636397.27,215023.09,-8.9
3636397.03,215023.49,-8.88
3636396.75,215023.96,-8.88
3636396.45,215024.43,-8.89
3636396.12,215024.99,-8.86
3636395.88,215025.39,-8.8
3636395.6,215025.86,-8.79
3636395.3,215026.36,-8.77
3636394.94,215026.94,-8.76
3636394.71,215027.34,-8.76
3636394.42,215027.83,-8.75
3636394.13,215028.31,-8.75
3636393.78,215028.89,-8.76
3636393.53,215029.29,-8.78
3636393.22,215029.77,-8.8
3636392.92,215030.26,-8.77
3636392.57,215030.83,-8.74
3636392.32,215031.24,-8.73
3636392.03,215031.72,-8.73
3636391.73,215032.21,-8.71
3636391.36,215032.77,-8.68
3636391.11,215033.17,-8.66
3636390.82,215033.64,-8.65
3636390.51,215034.14,-8.64
3636390.16,215034.71,-8.63
3636389.91,215035.1,-8.63
3636389.61,215035.58,-8.61
3636389.32,215036.06,-8.61
3636388.98,215036.62,-8.58
3636388.75,215037.02,-8.53
3636388.46,215037.49,-8.49
3636388.16,215037.98,-8.48
3636387.84,215038.54,-8.47
3636387.62,215038.92,-8.48
3636387.36,215039.39,-8.48
3636387.08,215039.87,-8.49
3636386.75,215040.43,-8.49
3636386.53,215040.8,-8.49
3636386.27,215041.26,-8.47
3636386.01,215041.74,-8.43
3636385.7,215042.28,-8.42
3636385.48,215042.66,-8.41
3636385.22,215043.12,-8.41
3636384.96,215043.58,-8.39
3636384.66,215044.12,-8.34
3636384.45,215044.49,-8.33
3636384.19,215044.96,-8.33
3636383.94,215045.41,-8.33
3636383.65,215045.96,-8.3
3636383.44,215046.32,-8.26
3636383.18,215046.77,-8.26
3636382.95,215047.23,-8.29
3636382.65,215047.78,-8.33
3636382.45,215048.15,-8.33
3636382.21,215048.62,-8.29
3636381.96,215049.09,-8.26
3636381.68,215049.64,-8.22
3636381.5,215050.01,-8.18
3636381.26,215050.48,-8.19
3636381.03,215050.95,-8.22
3636380.76,215051.51,-8.22
3636380.57,215051.89,-8.17
3636380.35,215052.38,-8.13
3636380.13,215052.87,-8.12
3636379.87,215053.44,-8.13
3636379.71,215053.84,-8.16
3636379.51,215054.31,-8.18
3636379.29,215054.82,-8.17
3636379.05,215055.41,-8.12
3636378.87,215055.84,-8.1
3636378.67,215056.35,-8.07
3636378.47,215056.86,-8.03
3636378.24,215057.46,-8.03
3636378.09,215057.87,-8.02
3636377.9,215058.38,-7.99
3636377.71,215058.88,-7.93
3636377.46,215059.51,-7.92
3636377.3,215059.95,-7.9
3636377.11,215060.48,-7.86
3636376.91,215060.99,-7.81
3636376.68,215061.6,-7.82
3636376.52,215062.03,-7.84
3636376.32,215062.54,-7.84
3636376.11,215063.06,-7.81
3636375.85,215063.68,-7.77
3636375.68,215064.12,-7.76
3636375.48,215064.64,-7.75
3636375.28,215065.16,-7.74
3636375.04,215065.77,-7.75
3636374.89,215066.19,-7.72
3636374.7,215066.73,-7.66
3636374.5,215067.25,-7.62
3636374.26,215067.85,-7.63
3636374.1,215068.29,-7.63
3636373.9,215068.81,-7.6
3636373.69,215069.33,-7.6
3636373.49,215069.95,-7.63
3636373.33,215070.37,-7.64
3636373.13,215070.88,-7.62
3636372.94,215071.4,-7.57
3636372.72,215072.01,-7.53
3636372.55,215072.42,-7.51
3636372.36,215072.93,-7.51
3636372.17,215073.44,-7.51
